90,5946
65,2069
51,0245
46,6697
39,7068
29,8270
0,7981
106,1807
62,9788
92,0560
69,0985
35,6276
27,5598
103,8439
115,3014
103,3758
86,4006
66,5604
61,9058
27,4230
9,0226
148,4069
117,3643
100,1640
102,2281
34,9572
28,3813
53,0174
84,2368
93,6825
77,4417
21,0392
49,1510
30,4670
228,4738
108,0517
87,8683
33,5610
31,2105
12,4811
11,6259
69,0566
68,2698
58,8868
60,1561
38,2596
20,4229
15,7869
245,2175
230,3373
196,0952
101,5433
88,9799
37,0787
10,8767
0,7418
7,6217
13,8812
22,5371
35,7555
28,9538
18,0050
125,9117
82,3351
90,8142
70,7414
60,6462
48,4148
45,1234
137,5571
68,3287
74,3005
49,5291
15,8586
13,3116
8,3468
193,3044
0,8642
186,1199
38,1837
131,8371
72,2009
41,4312
2,9489
95,6679
74,9774
36,3682
42,2225
26,3353
20,6454
88,2899
154,4454
113,8826
98,9976
52,5967
45,7779
25,8754
0,9092
72,7302
73,4935
75,3215
44,6392
26,7838
16,3832
0,8392
1,8960
63,4570
80,2208
34,3801
27,9663
39,5212
74,2388
63,9667
66,6266
8,7045
6,7987
8,9209
39,5491
107,3936
92,2519
77,8630
2,8449
7,1254
0,8135
36,1341
1,3802
5,4399
77,8304
68,1468
55,2517
47,6388
45,8038
118,7779
132,6746
2,0150
60,7376
45,0181
37,4109
30,4414
2,9416
6,8579
73,4396
50,0376
39,6295
31,6823
33,4000
4,2034
105,2882
81,1234
64,5917
55,2360
41,7373
33,5237
1,5444
4,1677
14,5015
23,8443
65,9007
42,2201
87,7089
6,4878
61,9780
49,2000
40,1427
33,1554
28,1968
108,3962
74,9631
63,2193
58,7760
33,0519
21,2222
30,1991
63,9041
44,4767
25,8361
39,7679
29,1702
23,5384
22,5434
90,3093
86,8409
62,5213
57,8378
45,6091
29,1376
27,7540
56,6603
100,7351
75,7598
46,9491
44,4498
36,2555
30,2565
3,1352
122,6425
131,7272
65,0497
42,0899
33,0948
25,0552
74,8997
56,1573
64,0759
36,7648
26,9637
21,7759
14,5799
72,3576
76,0165
100,4303
51,5954
27,4430
23,1545
17,8377
81,0820
91,8647
1,3217
8,7376
18,8248
19,9404
172,2328
73,2694
0,7328
1,4440
51,9280
1,7967
139,8952
3,1775
4,1361
1,2065
238,7907
2,0832
0,7026
21,1323
7,5467
143,8582
58,4466
244,7423
247,7235
1,2923
4,2583
1,5086
0,7025
241,3405
246,5948
53,6502
43,6516
138,1923
2,4240
18,2783
1,2046
244,2594
23,3757
7,0689
4,9160
1,1504
14,2177
66,4424
9,4350
11,9010
4,5245
1,8254
0,8410
23,2809
113,9973
6,0282
4,7714
1,6368
0,7288
38,4583
117,1107
5,4878
11,3535
6,0696
0,9060
8,8813
2,3670
75,1084
137,6800
153,5618
1,8386
78,3560
1,0284
0,7116
248,0074
56,8040
19,2753
4,9487
11,7015
1,5154
0,7712
247,5047
20,1489
5,5179
3,3388
1,1013
3,3207
239,3638
72,5315
120,4920
0,7034
239,1851
210,1999
211,6061
1,0729
0,7572
1,0431
111,3431
239,4456
1,3231
244,8560
23,7629
1,3906
2,2528
246,8276
55,7479
4,4773
4,4336
55,3958
3,1546
1,8632
237,4980
1,7250
2,0668
244,2186
248,2500
38,0258
47,0427
2,1392
31,0328
1,0397
244,5307
1,3897
2,3482
0,8982
0,7020
230,6981
240,8961
38,1514
46,1649
2,6551
10,6607
241,9266
16,1782
28,9109
92,3565
152,2462
3,3708
2,5856
247,3769
44,0254
86,8543
182,0545
3,8584
0,7031
52,9218
248,9884
5,9066
6,5866
0,7023
9,8183
44,1782
59,7665
6,5848
11,1648
1,5365
0,7015
9,7244
62,6142
106,9660
1,6135
2,2764
0,8025
22,4109
1,8579
0,7499
1,8889
0,7583
9,0699
0,8750
9,8715
0,8750
68,2136
10,5877
29,5155
35,4523
3,4464
19,7590
12,0198
5,8978
2,6229
0,7578
247,8612
21,7054
60,8953
4,9702
12,0412
3,2055
9,5798
2,5245
51,6247
85,7969
85,9106
174,9229
5,4534
76,0774
9,8488
6,0242
0,9578
7,2789
6,3300
5,9402
1,7344
247,6535
44,4956
83,3208
25,0348
226,4667
230,2620
2,5287
248,6516
95,4984
31,2507
60,6558
0,7013
247,7915
48,1823
13,9501
0,7187
2,5940
3,6134
1,2934
54,0030
1,3732
2,3126
2,1306
1,2076
24,0869
8,0804
2,5775
3,7179
3,5154
1,8415
3,3429
4,5296
1,2152
70,3831
1,0961
0,7258
0,7012
8,7579
5,2029
0,7039
245,0076
247,4577
43,2234
128,5645
168,0196
14,4841
232,9431
243,5721
25,4601
115,0267
4,0164
0,7593
31,5529
89,5022
144,9201
9,3775
9,0910
1,5097
0,7421
88,4932
173,6095
0,7210
1,2881
238,8117
1,8849
47,5830
214,8523
81,3757
128,0430
231,7528
2,8185
0,7010
1,5689
0,7010
138,0848
104,4351
2,6262
147,1119
2,9510
0,7027
0,9731
1,8280
0,8665
0,7012
0,7005
50,1447
247,9243
38,8685
32,9936
1,3426
162,4206
173,2698
0,7043
119,8381
93,8909
71,9961
43,0552
48,4623
140,0980
204,3676
227,4656
240,2722
246,0467
53,5281
9,7416
3,7041
0,9933
0,8750
78,6195
7,9911
4,8700
12,0148
4,1907
1,1955
1,4142
34,5089
151,6839
2,6377
1,3305
0,7496
0,7016
3,0126
152,6353
2,2049
11,3283
0,7077
242,1610
94,2384
125,7118
1,2092
10,9781
0,7093
1,0237
239,1999
247,1610
0,7005
249,0772
80,6144
5,5503
1,6222
5,3267
0,8648
247,1444
248,4987
7,1690
6,0188
0,9151
0,7047
245,2781
246,8502
81,7662
39,0535
3,9546
28,2082
22,9142
98,9429
24,2335
247,7360
247,7494
247,9054
248,2949
247,4180
248,6096
246,3505
247,7421
248,2321
248,1496
247,5518
249,1250
248,9135
248,8472
247,2254
0,8223
247,5163
2,1128
246,9964
50,8628
245,4389
247,1526
247,8908
248,2213
247,9079
247,7500
248,1454
246,5877
247,5984
248,2886
249,1250
248,1270
248,7863
244,5970
247,8643
249,1250
246,7373
1,1100
1,3520
247,2198
248,8702
248,7897
248,7920
1,2928
247,6688
246,5338
246,2661
247,2503
247,2014
247,4862
247,5425
0,7011
0,7207
0,9099
249,0129
247,8450
0,7010
248,9538
0,8147
247,6234
248,9186
249,0686
247,3248
0,7405
1,2115
82,9386
247,6793
0,8569
247,0811
246,7774
247,3679
246,2103
247,4785
250,0000
248,2155
247,7445
245,8482
247,1535
248,4888
247,9604
0,7005
230,1395
245,7368
0,7005
248,2500
239,3599
0,7011
249,0614
0,7005
247,9331
249,1250
240,8441
246,1934
246,8705
237,8793
246,8113
0,7543
0,8656
0,9147
57,4097
0,7005
0,7005
22,2610
33,7282
6,8562
38,9849
2,9133
2,0410
5,7752
5,6284
12,8891
2,7386
1,7664
0,7961
4,6267
55,6669
123,8995
5,6774
0,8081
64,2285
82,3037
14,4999
2,4952
1,6300
1,1669
247,2417
0,9374
246,2319
4,2137
85,6787
1,1674
49,7120
6,3132
243,2557
248,0889
33,5023
33,1411
11,2182
4,5634
1,1602
36,6727
43,2247
247,9531
247,8570
243,5880
247,9526
246,3162
0,9396
246,8475
0,8924
243,6728
247,0744
245,4217
245,3542
245,1345
247,8038
244,8377
246,7532
247,4635
246,4080
246,8847
248,2888
247,0592
246,9479
244,2705
246,5025
247,3625
244,6910
247,3354
246,9344
249,0011
247,3196
248,0050
248,0570
247,2274
247,1841
221,1807
0,7623
0,7022
244,3169
52,8140
50,9933
49,6623
239,8999
242,3882
0,7010
244,3862
248,1356
246,3374
238,6698
246,0304
243,3755
2,6629
245,4271
246,5665
246,6590
248,0778
245,9975
241,6752
245,1045
3,7227
247,0331
0,7035
0,7054
1,5325
1,9572
243,3317
247,1062
1,3214
244,5535
247,5436
5,3510
242,6410
244,3911
3,8015
3,8621
246,7368
243,6037
1,6499
0,8204
245,4875
247,4040
2,7813
0,9344
248,6455
247,2652
0,7015
1,4366
0,7015
246,4504
249,0853
249,1250
248,1618
246,7311
245,8271
246,4107
247,8134
244,0784
243,1672
231,6017
50,3934
5,1776
3,1448
237,9762
241,9976
2,9680
240,6244
246,3589
246,5699
247,7927
242,8025
243,4389
247,7806
246,0824
246,3576
249,1250
244,6969
246,6831
1,4027
0,7017
0,7405
247,7442
247,0696
0,7017
1,2785
1,4976
0,7037
0,7706
224,5618
0,7017
246,4790
0,7610
0,8799
0,9415
247,1750
0,7015
246,4475
0,7010
1,0870
2,0267
0,7685
247,1811
0,7005
1,0803
0,7013
0,7605
0,7015
1,9829
245,9561
1,7071
245,7988
0,8075
1,3688
1,2383
156,3289
202,0457
245,0068
1,3828
1,4075
246,8919
246,7827
1,1128
248,2500
0,7010
247,9741
246,9358
5,0650
1,5477
4,0102
4,9149
0,9826
244,0909
31,3439
29,5087
56,6864
21,6008
207,6341
2,8969
238,3324
1,2013
246,8411
53,0964
74,3833
7,7487
9,5580
2,1161
1,7459
1,7691
92,1446
5,8839
3,0555
2,5806
4,5976
247,1443
1,5901
58,6777
19,2362
31,2103
56,1755
36,7446
79,7494
5,0633
111,7568
0,8343
15,6735
3,4438
1,9117
0,7010
246,9580
33,3181
113,0347
1,7624
5,1404
0,9804
0,7005
59,7830
145,7850
10,1040
8,2728
1,7123
60,2824
209,7349
16,0631
4,1186
0,9005
0,7459
35,1690
1,7383
1,7825
9,4183
2,8689
0,7015
6,3021
74,8251
3,4765
1,3699
2,1295
0,7876
24,5444
38,5146
0,7030
240,9407
0,7048
238,9617
239,8617
241,2769
245,6957
242,2018
240,5000
247,8626
240,4228
241,2258
243,5305
246,5734
239,9378
242,8645
240,2439
246,6727
242,5058
246,1648
1,7264
5,5845
246,4018
244,0807
244,1746
0,7162
0,7414
245,8190
246,3868
246,5144
248,0358
247,3873
246,3918
245,7987
193,2544
243,5670
242,8298
242,7973
0,7010
238,3398
247,1491
248,0491
152,6686
236,5143
242,5630
240,6612
247,1650
240,9195
1,3657
247,9318
4,4382
2,7755
247,1333
243,8950
0,7535
3,2173
245,7805
0,7015
2,3103
245,9205
2,2628
247,0933
245,8786
0,7010
1,0922
1,0134
1,5195
0,8752
0,7025
234,8996
2,2995
3,6106
230,4297
241,8362
244,8259
1,8446
237,0021
233,1534
241,6757
242,0681
1,6681
0,7090
2,9203
0,7049
0,7122
240,1148
243,1729
6,6048
244,7659
0,8379
0,9881
239,3879
7,1132
6,8196
2,5595
1,4908
1,4641
0,7044
4,5336
0,7026
0,7077
2,9592
2,3011
0,9915
2,3369
0,7028
6,0514
0,9163
239,8570
1,4620
246,6053
244,5581
246,4020
0,8158
240,9739
220,6671
244,3603
209,6111
189,4383
1,1218
181,0035
167,4495
246,8761
0,8070
246,2411
206,5743
246,9011
1,1093
240,8555
247,2315
0,7438
7,3322
1,3453
0,8216
242,1506
3,9613
233,7459
1,4170
4,5756
0,7086
0,8014
1,4447
0,7018
1,2155
3,3670
2,8661
1,2780
2,9054
1,2408
0,8655
0,7637
0,8531
1,2099
1,4563
1,4137
1,0745
1,5716
1,1275
1,4674
2,1181
7,4513
3,1282
1,4097
1,4577
1,7128
2,1405
1,8740
1,0434
3,6773
2,3270
3,4845
0,7941
1,5048
2,9656
3,5033
226,1217
165,1996
220,5981
243,7170
243,1563
242,7986
243,4066
0,9328
0,9254
248,2426
0,8622
183,5491
0,8544
1,0874
247,0568
43,5491
0,7056
235,4292
4,6136
231,9317
230,5310
0,7098
239,4148
235,7209
242,7548
0,7103
232,4533
240,3799
206,6855
2,6270
220,4566
228,4957
1,4911
0,7061
236,3870
226,6877
4,0148
1,9823
11,5740
7,4424
2,0790
2,4882
242,1835
0,9862
1,2860
2,0827
0,7040
2,8520
3,2571
240,9824
1,6228
194,5778
97,2902
244,8504
214,4491
0,7027
2,0128
2,8351
2,5337
1,2283
1,0014
0,7468
0,7533
231,9687
0,7016
0,9042
0,7940
209,2032
0,7021
1,1212
0,8131
5,1452
0,8040
0,9042
1,4732
3,1581
1,2269
1,1448
0,9649
2,0446
9,3227
0,8163
234,6189
237,8406
4,4411
0,8577
125,7941
108,7986
1,9653
3,6320
7,9980
120,2080
2,0154
0,7180
168,1976
0,7707
231,0819
0,7411
222,0786
208,7628
1,1845
4,2859
3,7735
1,3793
0,7122
1,0350
0,9768
232,2397
6,3388
0,7299
1,6535
1,0812
184,1021
3,7331
0,7137
1,1973
1,1108
0,9638
1,7311
1,4538
163,2284
9,0688
2,2884
0,7085
0,7670
6,2440
0,7043
15,9829
3,1546
0,7206
1,3298
6,1634
1,0006
1,1973
6,5604
165,4206
140,4615
1,7245
2,0278
129,7934
1,3383
247,5684
4,0079
0,9386
1,1246
247,5552
1,1605
0,7015
0,8237
2,4531
2,1386
7,1647
0,7023
4,2219
5,0894
15,3163
5,8987
0,9029
1,0731
4,5036
0,9534
3,6849
1,4880
119,7153
114,2199
2,2655
2,9125
1,1244
6,0821
3,8265
4,5040
7,2887
2,7465
1,2660
1,2252
1,9421
3,0644
2,1753
4,5113
3,4146
6,6492
3,2609
6,2772
6,9623
4,9583
0,9672
4,6040
3,5700
9,4802
7,2706
3,3734
1,2844
1,1624
0,7842
0,9194
2,7022
5,4412
8,0059
7,8021
1,6603
201,1186
0,8596
1,7407
239,4374
128,3710
164,9280
0,7406
2,2720
1,3728
245,9969
0,9614
246,0752
1,6843
244,4192
0,7104
6,0171
1,0900
3,7061
234,0925
229,3512
1,7709
1,0667
245,1098
69,5558
1,1451
0,8819
4,8498
2,5662
0,8922
248,1587
39,6753
11,8777
1,0875
235,2072
243,9938
1,2356
41,3161
21,0901
31,3414
45,8609
42,5211
8,9269
93,7497
3,0663
0,9637
7,8515
3,0265
1,7062
0,7814
219,7523
221,7473
177,9670
210,3888
216,1395
10,8031
26,1067
1,0020
170,4756
5,1345
144,7160
202,9909
6,3431
1,6638
13,9610
1,3588
8,4493
15,6079
33,1428
1,2010
2,8483
1,4421
1,1318
7,6887
15,9557
221,7811
18,3134
10,4415
192,5424
16,0497
181,6031
119,8190
39,8938
90,1646
1,8241
4,3284
0,7072
1,7889
7,9226
6,1452
5,9661
1,6749
4,3095
2,0418
3,5350
0,7165
3,6212
2,4117
8,4410
0,8988
100,1634
91,1409
1,6920
4,4985
5,0430
75,5666
81,2462
120,7199
55,9960
9,3524
40,9071
5,0895
60,2807
133,7985
96,1418
3,5245
80,6039
54,8579
96,1163
65,5732
69,8341
73,6908
6,5099
147,2853
98,8760
106,1942
6,9409
130,7515
1,7160
0,9262
214,4701
220,5308
7,3332
1,8638
0,7950
2,4714
187,0661
182,4449
12,4903
170,1549
19,0790
162,1516
132,1283
165,8425
1,6064
170,9728
3,5787
3,9463
176,7542
171,0868
96,5730
5,2954
175,9467
172,1937
115,6527
23,0411
18,9300
7,0294
61,7077
45,2970
35,6615
3,2071
1,4232
14,1535
11,2930
118,6558
52,3094
1,3340
1,2788
2,4963
14,3976
165,4814
2,3087
6,6445
4,9506
0,8377
4,0427
14,0743
19,8840
1,4933
11,2587
3,4060
0,7039
19,6664
53,5959
50,0007
13,7659
9,1248
1,3975
8,2445
49,7832
82,8476
0,9343
86,3681
79,3764
84,3292
3,2060
4,8284
10,7389
11,6221
12,6704
50,5134
10,7021
22,0658
150,4907
1,8481
78,9274
1,4362
59,1543
72,5609
13,4470
14,4112
19,6016
1,2590
78,0348
44,4332
59,3479
16,7694
57,2135
2,7129
1,5630
0,8991
2,3008
2,0479
1,4997
7,8733
1,9187
17,3557
15,1036
87,6183
153,1635
2,6583
3,2922
165,1773
5,3326
1,0123
105,2300
1,9807
2,3418
206,0477
5,3687
154,7533
3,6089
184,1464
0,7005
119,0109
180,1475
112,7976
130,9324
140,7564
134,5698
129,2557
91,8838
11,1967
102,5496
152,6766
139,7684
118,2550
0,8466
135,3831
7,5555
131,7480
51,4732
0,7835
177,7656
150,6230
166,5600
128,0212
140,1381
97,2382
149,4911
177,5642
119,3430
167,3133
110,8217
69,4471
23,2859
48,5648
4,2170
1,8447
21,5316
29,7904
56,0414
0,8199
0,9183
33,7370
10,8898
11,9867
39,2525
70,8944
0,8805
63,1900
44,9677
2,0056
61,1450
27,4553
50,1574
47,2763
42,0313
53,0448
64,4880
59,0201
41,3759
40,2269
9,4891
51,7564
48,6152
68,3161
171,7226
68,0337
50,4811
31,2754
29,6327
37,4053
0,8367
54,1926
28,2379
63,8468
23,6302
59,5633
55,1360
62,8499
95,0371
129,0158
132,7484
122,2692
139,8184
111,8486
171,4138
87,8475
109,0846
135,7837
171,8599
101,2443
162,5940
103,2092
68,5126
110,9586
151,3678
138,1649
128,7652
133,7922
85,9592
81,9592
21,2204
84,6685
109,0836
68,5932
74,6332
126,6525
73,7898
41,2535
17,1070
74,9184
79,3567
50,2899
112,2771
50,0847
72,6031
80,3175
45,3869
46,8460
3,4978
44,2216
8,4055
2,4923
31,7650
48,8843
49,4871
6,7051
2,2403
32,3322
30,2984
35,2096
23,5449
41,7502
29,0381
43,3498
35,8493
33,8020
41,2453
45,6730
51,5282
51,9769
28,4845
30,3587
66,2024
67,3816
38,1160
54,1244
100,7443
66,3233
54,1808
69,7761
32,6773
29,8311
44,8181
0,7758
45,7004
39,7811
45,5686
31,2649
34,2002
36,9523
82,8996
66,3122
61,9199
41,9924
49,9877
7,9553
25,8121
29,5985
10,0335
28,7530
40,3912
3,7005
45,1625
27,4034
44,2690
30,4202
50,3166
29,1687
50,0214
2,7568
13,1424
3,4103
1,6139
6,0883
9,0510
0,8464
4,9288
5,4931
