0,0000
0,0000
214,8998
197,9725
77,0474
0,0000
0,0000
9,0832
231,1694
228,0026
0,0000
1,9270
0,8750
3,1352
11,3206
96,8658
0,0000
0,0000
0,0000
0,0000
1,6770
0,0000
1,6612
0,0000
1,3292
132,2214
23,3150
98,9121
42,0318
72,8789
0,0000
0,0000
12,6419
0,8750
203,6262
209,5723
72,5739
0,0000
0,0000
0,0000
0,0000
0,0000
30,6417
31,4034
45,2718
50,0398
0,7608
0,7508
0,0000
0,0000
16,3082
0,8286
189,8327
208,8918
72,2987
5,2141
0,0000
0,0000
76,8187
58,4346
61,1348
43,3843
0,8898
0,0000
0,0000
0,0000
0,0000
232,8479
77,7197
227,9627
47,0778
91,1860
125,3625
0,0000
0,0000
77,3704
92,2768
103,8974
57,3499
0,0000
153,2162
37,3434
0,0000
51,5411
119,6749
106,7600
24,1023
53,7503
25,4907
10,7378
2,5965
118,8016
43,0176
0,0000
41,5607
72,8619
22,9300
53,4824
0,0000
5,5703
131,5460
0,0000
0,0000
0,0000
0,0000
0,0000
0,0000
3,6386
0,0000
0,0000
45,9860
0,0000
1,4283
24,5991
0,0000
0,0000
61,2221
8,4270
67,7157
58,2885
0,0000
0,0000
0,0000
0,0000
0,0000
0,0000
0,0000
74,5751
0,7515
32,1735
18,5718
0,8700
0,0000
0,0000
0,0000
9,4273
14,2222
14,6955
0,9159
2,5114
4,8469
8,2333
9,3157
9,5276
12,7626
6,6858
2,3697
2,5094
0,0000
6,4303
0,0000
1,0822
0,0000
0,0000
77,6007
0,0000
1,8321
0,0000
0,0000
0,0000
0,0000
29,0734
0,0000
1,5318
2,0411
0,0000
0,0000
28,8575
0,0000
0,0000
0,0000
0,0000
0,0000
0,7870
0,0000
5,4863
0,0000
0,0000
0,7369
1,8749
3,0972
3,5027
4,9248
6,1166
8,7549
0,0000
0,0000
0,7831
0,0000
0,0000
0,8886
2,0653
4,5136
0,0000
0,0000
0,8750
1,3882
0,0000
0,0000
0,7878
0,0000
0,0000
0,7560
1,4020
1,4003
4,3523
6,1733
0,8750
0,0000
0,0000
14,4487
0,0000
1,2262
10,6777
3,6434
5,2617
6,0213
4,2392
6,8879
6,4972
4,6315
1,4058
0,8519
1,2119
1,7716
1,4476
14,5142
2,3443
7,5864
0,0000
2,5063
2,2586
2,2793
2,4978
2,3939
12,2061
0,0000
0,8750
1,6899
0,0000
0,0000
0,0000
0,0000
0,0000
0,0000
1,0321
2,1226
8,0334
0,0000
13,6190
3,4063
0,0000
0,9371
5,7612
0,0000
0,0000
0,0000
0,0000
0,0000
0,0000
0,8021
0,9346
1,5998
0,0000
2,5826
0,0000
12,1602
3,4730
7,1348
3,3340
7,9804
4,0172
7,0585
22,1676
0,0000
0,0000
18,6373
5,9096
7,8926
9,2659
11,4443
14,3684
0,0000
3,4159
0,0000
0,0000
0,0000
0,0000
0,0000
0,0000
0,0000
9,2253
0,0000
2,9862
6,4240
0,0000
1,5864
0,9652
0,7751
53,3445
0,0000
0,8750
11,6659
1,1965
62,0903
117,7335
4,9341
49,8895
0,0000
3,0620
5,0323
6,5401
3,3257
7,8573
9,1455
1,7178
0,8750
1,3894
0,0000
35,2778
3,6044
1,9799
0,0000
0,8619
111,3180
81,9526
8,7933
2,9848
206,6568
0,0000
0,0000
4,1946
2,8410
1,4704
0,0000
0,0000
0,7712
2,3003
220,5427
1,0183
0,8750
1,0827
184,0840
36,7207
0,8494
27,7905
12,5503
0,8318
78,0809
100,4744
18,6259
20,1160
0,0000
0,0000
20,9674
0,0000
25,3383
41,6436
83,4621
0,0000
20,3770
38,8047
48,9437
56,8166
16,8936
35,8758
1,7841
0,0000
0,0000
0,0000
10,9511
16,7069
18,1056
0,0000
0,0000
2,7798
3,7804
1,1932
0,8325
6,1738
1,0100
4,1655
0,0000
0,0000
0,0000
0,0000
0,0000
0,7489
1,2545
2,9776
4,2449
0,7368
0,0000
0,0000
0,0000
0,0000
0,0000
1,4564
0,0000
6,4067
0,0000
1,2911
0,0000
12,0299
23,2035
2,4096
0,0000
34,9472
0,0000
0,0000
0,0000
0,0000
0,0000
0,0000
0,0000
0,0000
42,2454
0,0000
0,0000
0,0000
0,0000
0,0000
4,4167
22,2510
2,9326
10,1584
0,8750
2,4817
13,2981
13,1381
0,0000
12,0082
8,8797
1,2499
0,0000
1,6077
0,0000
2,4854
7,1291
0,0000
0,0000
1,3166
6,3003
4,2561
1,6285
5,0551
9,9587
26,2771
23,2445
0,7626
1,3108
0,0000
4,1926
5,5764
1,1205
0,0000
0,0000
0,0000
15,7741
0,0000
14,0322
2,3954
11,6664
23,0172
20,6819
15,3034
9,4946
1,0558
22,0358
3,3777
79,2263
5,7354
20,5332
0,8750
0,8750
0,8750
1,5048
7,3751
16,7690
23,4195
28,8615
100,2807
184,3065
2,6158
71,2396
53,0068
0,0000
1,3196
97,4512
1,1396
2,0917
115,8052
37,3134
4,0108
120,4154
1,0504
1,0963
2,4104
0,8750
153,8415
111,1669
81,8778
2,4523
0,0000
158,3360
151,0277
171,6979
6,8231
8,6418
2,7717
0,0000
0,0000
126,9744
190,8751
1,4869
163,7904
14,8250
210,9765
0,0000
0,0000
0,0000
0,0000
0,0000
6,5019
1,9069
0,0000
0,0000
0,0000
10,6902
18,0870
17,0996
0,0000
0,0000
0,0000
0,0000
9,0318
9,0473
6,9957
0,8187
0,0000
2,9856
1,5755
1,7276
2,4584
10,1371
0,0000
0,8334
0,0000
4,1476
2,4098
11,5442
1,1663
0,0000
3,8820
0,0000
0,8795
2,0229
1,7254
1,4173
0,8727
1,0433
1,4474
2,0755
1,0889
1,4025
1,0503
35,7918
172,5706
102,9163
61,7782
141,3390
41,5410
23,7408
